Task kind: prompt_length. Exact marker: DG_PROMPT_16384.
Use the context below as benchmark filler. In the final answer, explain what affects generation speed and include the exact marker once. Do not output a table.

CTX_000000 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000158 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000159 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000160 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000161 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000162 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000163 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000164 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000165 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000166 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000167 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000168 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000169 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000170 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000171 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000172 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000173 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000174 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000175 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000176 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000177 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000178 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000179 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000180 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000181 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000182 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000183 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000184 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000185 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000186 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000187 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000188 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000189 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000190 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000191 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000192 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000193 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000194 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000195 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000196 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000197 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000198 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000199 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000200 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000201 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000202 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000203 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000204 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000205 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000206 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000207 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000208 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000209 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000210 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000211 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000212 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000213 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000214 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000215 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000216 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000217 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000218 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000219 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000220 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000221 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000222 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000223 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000224 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000225 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000226 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000227 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000228 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000229 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000230 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000231 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000232 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000233 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000234 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000235 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000236 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000237 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000238 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000239 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000240 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000241 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000242 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000243 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000244 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000245 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000246 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000247 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000248 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000249 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000250 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000251 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000252 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000253 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000254 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000255 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000256 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000257 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000258 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000259 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000260 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000261 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000262 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000263 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000264 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000265 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000266 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000267 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000268 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000269 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000270 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000271 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000272 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000273 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000274 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000275 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000276 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000277 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000278 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000279 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000280 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000281 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000282 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000283 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000284 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000285 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000286 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000287 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000288 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000289 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000290 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000291 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000292 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000293 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000294 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000295 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000296 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000297 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000298 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000299 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000300 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000301 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000302 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000303 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000304 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000305 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000306 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000307 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000308 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000309 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000310 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000311 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000312 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000313 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000314 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000315 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
CTX_000316 OpenClaw DiffusionGemma benchmark context. This repeated repository trace mentions prompt cache, llama.cpp, GPU memory, token generation speed, 4-bit GGUF, and deterministic marker retrieval. 
